supplier_uuid,supplier_name,contact_name,email,country,phone,performance_score,last_audit_date,preferred_supplier,supplier_uuid,status,compliance_score,last_inspection,supplier_uuid,category,rating,last_order_date
5d4f9126-a8ac-4981-b94e-c32315ce0875,Burton Inc,Jason Garcia,earmstrong@todd.com,Thailand,5433474125,3.3,2024-09-14,No,5c467deb-6529-4df5-b88c-51516d547e1c,inactive,60.9,2025-01-24,5c467deb-6529-4df5-b88c-51516d547e1c,Manufacturing,1.15,2024-09-28
50d4e568-9e61-475c-a914-f7017b6ef5d2,Davis-Williams,Craig Jackson MD,bryan61@gill.com,Syrian Arab Republic,+1-599-619-3873x370,1.82,2024-11-07,No,82844c24-991b-4365-85fe-77f716fdef9e,inactive,92.3,2024-07-19,82844c24-991b-4365-85fe-77f716fdef9e,Logistics,3.22,2023-09-17
ff0df117-da0e-462a-8b3e-8d2acf7415e8,Hill-West,April Nelson,vjohnson@perry.com,Uzbekistan,7763519170,3.75,2024-05-10,Yes,9602bba0-ff78-460f-b25e-1d3b1a5bc643,inactive,62.5,2024-08-29,9602bba0-ff78-460f-b25e-1d3b1a5bc643,Raw Materials,3.92,2023-12-07
2a9d098c-a84c-44b4-b604-fcef3d280b41,"Watkins, Miller and Bell",David Jacobs,grantmichael@cooper.com,Saint Lucia,001-215-974-4965x3916,1.95,2025-01-12,No,00e4e0b0-599b-4cae-93d0-25137a045c43,pending,91.7,2025-04-01,00e4e0b0-599b-4cae-93d0-25137a045c43,Logistics,2.78,2025-02-09
02e51343-48f9-45a1-8cf2-b53400b07a66,"Sanchez, Poole and Smith",Steven Wilson,traci39@gardner.com,Pitcairn Islands,896.662.0385,4.51,2024-08-24,Yes,4ead4349-319e-485a-8a54-e9c1ce7482ca,active,73.7,2024-09-21,4ead4349-319e-485a-8a54-e9c1ce7482ca,Raw Materials,2.73,2024-01-22
a8fa71a6-0562-4e16-be65-f35db180e74c,Ferguson-Smith,Christopher Wolfe,arellanopatrick@kim.com,Guam,001-262-830-3974x4088,3.5,2024-05-13,No,0f9e5c14-262f-451d-813a-504221e373b6,pending,80.5,2024-07-29,0f9e5c14-262f-451d-813a-504221e373b6,Manufacturing,4.67,2023-10-05
9ae91610-f707-42dd-b847-0eb8816e49e9,"Webb, Novak and Carlson",Michael Wilson,fernandezjennifer@soto.com,Bermuda,726.261.1584,1.39,2024-01-28,No,9c886793-65af-464a-adf7-11cef9978a8d,pending,92.6,2025-05-19,9c886793-65af-464a-adf7-11cef9978a8d,Logistics,4.81,2025-05-16
2fbc8b9b-3db0-4210-a63b-312bcce33ef8,"Wilson, Wheeler and Powell",Jesse Sutton,dwayneedwards@stein.com,Haiti,001-844-370-8231x714,1.5,2025-01-13,No,20007b10-377a-463b-8eef-de0b39cbf01f,inactive,98.1,2025-03-27,20007b10-377a-463b-8eef-de0b39cbf01f,Logistics,2.63,2025-01-29
3e6ef9f8-baac-407c-96c5-fbb19281ebd7,"Nelson, Walter and Tucker",Jason Salas,johnwarner@bennett.com,Burundi,001-861-884-0257x8703,1.27,2023-06-27,Yes,e76e6aac-f3b8-4516-a9ce-2bf4639192ab,inactive,69.0,2024-08-23,e76e6aac-f3b8-4516-a9ce-2bf4639192ab,Manufacturing,4.48,2023-11-25
64b3f1a9-0d44-4a84-9006-9c8fed99b044,Williams Group,Ronald Watson,jessicaeaton@holland.com,Taiwan,3984910390,4.48,2023-07-04,No,5f0813df-ed28-430d-b3f9-cbf62bfd154f,inactive,82.7,2025-05-05,5f0813df-ed28-430d-b3f9-cbf62bfd154f,Raw Materials,3.95,2025-04-18
0760416d-a39b-4330-bcbc-e9f0bda3c0e3,Diaz Inc,Gina Barker,ksherman@horton-richardson.com,Morocco,+1-626-700-9860x2757,4.41,2023-11-27,No,9c9e1d57-0296-4285-bdd4-6450390197f2,inactive,67.9,2025-04-20,9c9e1d57-0296-4285-bdd4-6450390197f2,Manufacturing,4.69,2025-03-18
972d5b66-a152-45d6-bb42-6ef045fa8cb6,Williams LLC,Tonya Campbell,sara38@martinez.net,British Indian Ocean Territory (Chagos Archipelago),001-889-465-5834x456,3.27,2025-02-14,Yes,fe35d237-ffc4-4b92-8873-2efbc249a9ed,inactive,72.2,2024-11-06,fe35d237-ffc4-4b92-8873-2efbc249a9ed,Logistics,1.24,2024-04-24
5ef981f8-af92-4913-8b50-d1f598dcb918,Martinez PLC,Ethan Russell Jr.,agarcia@collins.com,Kiribati,7473266023,4.1,2024-02-14,No,c68b113b-4206-4ad7-91ec-ab32c67872f8,inactive,80.5,2025-02-24,c68b113b-4206-4ad7-91ec-ab32c67872f8,Manufacturing,4.66,2024-11-28
5fdc889f-122d-474d-86f4-d1bb5d7b83be,Becker Inc,Michael Walters,hendersonlisa@henderson-reed.info,Montserrat,7526244133,1.85,2024-04-10,No,55c34e89-3a23-4ea3-a18f-9784bb813d30,pending,60.1,2024-06-22,55c34e89-3a23-4ea3-a18f-9784bb813d30,Raw Materials,3.38,2023-07-25
6018a71b-b5ab-466e-8e7e-481143eddd87,Dennis-Diaz,Robert Benson,usilva@stevens.net,Northern Mariana Islands,001-786-864-6936,1.09,2025-02-28,No,a5b532dd-258a-4e74-97c3-add683d32337,pending,67.0,2024-07-15,a5b532dd-258a-4e74-97c3-add683d32337,Raw Materials,3.55,2023-09-08
e1903719-31de-44b2-bc2c-55298dc12eba,Reeves-Simpson,Kristin Foster,brookstaylor@waller.info,Tanzania,818.943.0192x2095,4.1,2023-11-15,No,7a87deb7-bea0-4dff-a653-87b277093625,active,90.0,2024-10-03,7a87deb7-bea0-4dff-a653-87b277093625,Logistics,4.26,2024-02-16
24c6ab6d-d13f-4c1a-99ad-d770308d2579,"Mccarthy, Hale and Lewis",Christine Murillo,croberts@oneill.com,Dominican Republic,001-426-576-9924x27739,2.11,2024-10-30,No,8ed7c6e6-b545-4648-97b4-80c620097646,active,90.0,2024-08-03,8ed7c6e6-b545-4648-97b4-80c620097646,Manufacturing,4.64,2023-10-16
2404595d-a6d6-4d00-9690-d9cdde1243a5,Taylor Ltd,Kenneth King,brownchristina@juarez.net,Fiji,723-747-1998x2907,4.05,2025-02-11,No,97f33322-9323-438b-a204-38f9c2930d26,inactive,76.9,2025-05-16,97f33322-9323-438b-a204-38f9c2930d26,Manufacturing,3.94,2025-05-10
b0a6b1c9-44cb-4c8d-97bd-e1f55408906f,Martinez-Price,Jessica Graham,harrissusan@johnson.biz,Solomon Islands,533-322-6227x7773,2.78,2024-03-20,Yes,5bb06f00-cc6d-4fe7-b859-e8400fd55224,pending,92.3,2025-03-25,5bb06f00-cc6d-4fe7-b859-e8400fd55224,Logistics,4.99,2025-01-26
f5c87d66-b328-4054-8198-6c1db9d999b6,Friedman Group,Monica Johnson,jsmith@williams-gray.com,Grenada,+1-252-498-4241x074,4.67,2025-03-09,Yes,b92c2284-6641-4a88-b5be-b95ae136b2f0,inactive,65.4,2025-04-25,b92c2284-6641-4a88-b5be-b95ae136b2f0,Logistics,1.38,2025-03-28
a5e39314-ace6-49cb-84bc-969a452f03c9,Kennedy-Blake,Jessica Fisher,ashley06@smith.com,Romania,(938)556-4614x9745,1.94,2023-08-07,Yes,35783e64-ee42-4722-99b9-0023687f719c,inactive,78.3,2024-08-01,35783e64-ee42-4722-99b9-0023687f719c,Logistics,2.6,2023-10-11
964a852c-fb1e-455a-b7b3-ef4dece136fe,"Carrillo, Shelton and Goodman",Michelle Wilkinson,scottrobin@simmons.com,Suriname,604-893-2664x32239,4.74,2023-08-05,Yes,3793d2f2-3b05-444d-af39-c99c7e18ddf4,inactive,69.8,2025-05-20,3793d2f2-3b05-444d-af39-c99c7e18ddf4,Manufacturing,1.49,2025-05-17
8c4d2dae-b7f6-4ccc-a82d-c67419d0eebb,"Padilla, Gilmore and Shaffer",Sean Garcia,anna53@smith-lyons.com,Poland,762.823.9847x422,1.55,2024-10-26,No,f194c92c-8864-4060-a642-425a21281f77,inactive,91.3,2024-09-28,f194c92c-8864-4060-a642-425a21281f77,Manufacturing,1.92,2024-02-06
7ddfbc34-b232-43b2-8107-2c9fbf1c25a8,Boone PLC,Susan Anderson,ifox@webb.com,Bangladesh,(680)861-3495x6479,2.01,2023-06-09,No,f24bc2c0-c5f8-4ded-a8ca-9023667693ab,pending,77.9,2025-02-28,f24bc2c0-c5f8-4ded-a8ca-9023667693ab,Logistics,3.58,2024-12-06
6daa6647-83eb-4c88-9316-d79fadf0505b,"Wallace, Adams and Hampton",Stephen Weaver,chasemichele@moore-foster.com,Australia,+1-209-326-1662,2.03,2024-03-24,No,e52c738e-23ca-464b-b721-60ec3b1acf3f,pending,97.2,2025-03-05,e52c738e-23ca-464b-b721-60ec3b1acf3f,Raw Materials,3.56,2024-12-17
bb822a13-5193-4ec1-a69f-4f215b385a6a,Cohen-Russell,Jonathan Mcintosh,wmorris@beasley-bell.com,Equatorial Guinea,464.600.0687x5868,1.68,2024-10-03,No,7f4e8eeb-3817-4e8c-904e-1bd2dad83382,pending,89.7,2025-01-23,7f4e8eeb-3817-4e8c-904e-1bd2dad83382,Logistics,4.3,2024-09-26
61f3067a-6a2b-4c64-9240-22615b7f706f,Scott-Rodriguez,David Turner,carrillobrianna@fitzpatrick-smith.com,Cook Islands,868.560.8357x01703,1.49,2023-06-25,Yes,946930ae-c03b-4a94-9646-d9a92fad5436,inactive,90.0,2024-08-06,946930ae-c03b-4a94-9646-d9a92fad5436,Logistics,4.86,2023-10-21
efc5a8dc-cf54-488a-8c5d-53779f493777,Moore-Lewis,Amy Williams,jessica89@nichols.com,San Marino,934-990-9619,2.99,2025-02-15,Yes,3abbc7cc-cf56-46e4-bbaa-f99a090c5f87,active,65.9,2025-02-08,3abbc7cc-cf56-46e4-bbaa-f99a090c5f87,Manufacturing,3.76,2024-10-28
936b5322-e533-41c5-923e-b130eb56fde3,Taylor-Nelson,Kristi Rodriguez MD,alisha45@marshall.biz,Sao Tome and Principe,001-774-280-9573x940,2.01,2023-09-02,No,b2ef1b61-bbbc-43e6-844e-7fd3d315d93d,inactive,67.5,2025-02-07,b2ef1b61-bbbc-43e6-844e-7fd3d315d93d,Logistics,1.67,2024-10-26
2b287004-0047-4b2e-aea4-6c5ffb8b161e,"Jensen, Nelson and Curtis",Amanda Hall,gomezalyssa@cook.org,Tajikistan,9739420319,4.93,2024-05-01,No,b1639f14-8b10-4a79-81c4-91120d9ef371,active,80.2,2024-12-21,b1639f14-8b10-4a79-81c4-91120d9ef371,Raw Materials,4.73,2024-07-22
5cd1a960-75d4-43be-afd1-3b5e8857d802,"Diaz, Fry and Douglas",Steven Rojas,jamesmason@anderson.net,Tunisia,(884)619-6233x2605,1.85,2023-09-21,No,40407101-3526-47bc-a7ac-c549247fca51,inactive,83.4,2025-04-29,40407101-3526-47bc-a7ac-c549247fca51,Raw Materials,3.64,2025-04-05
4ae39c1e-7b06-483b-96b1-59816b8476fb,"Clark, Sweeney and Ramos",Janet White,dianemay@miller.com,Lao People's Democratic Republic,+1-682-842-6559,4.0,2024-08-20,No,721e0a41-be39-4a77-b454-793408b625a3,pending,90.5,2024-05-26,721e0a41-be39-4a77-b454-793408b625a3,Manufacturing,2.98,2023-05-31
eefe1006-05fd-46c5-9602-7e8297fe0542,Reilly-Young,Charles Valdez,colewayne@johnson.info,Philippines,001-600-965-4870,4.16,2025-05-11,No,e30b2bb4-3bb4-4892-b0eb-1a74329041bd,pending,86.3,2025-02-24,e30b2bb4-3bb4-4892-b0eb-1a74329041bd,Raw Materials,2.34,2024-11-29
426df154-b409-4d74-92ad-8e9194b77fa7,Burton Group,Erik Harris,zhangnatalie@fernandez.com,Kyrgyz Republic,815.491.5790x89458,3.17,2024-03-14,No,a0725989-a1db-430f-9fb0-abc3aecbf7f1,inactive,78.5,2024-12-04,a0725989-a1db-430f-9fb0-abc3aecbf7f1,Logistics,1.13,2024-06-18
43799f1c-816a-47ad-b5c8-f9988cc81670,"Hunt, Jenkins and Warren",Tina Jennings,pmiller@ross.org,Antarctica (the territory South of 60 deg S),+1-451-288-1298x8618,4.77,2024-09-08,Yes,888b464b-35e6-468c-83bf-5845cf89e41a,pending,71.1,2024-09-01,888b464b-35e6-468c-83bf-5845cf89e41a,Raw Materials,2.19,2023-12-14
66dbb507-ea58-4411-81cd-8f3c7d0b57ce,Espinoza-Horn,Shelley Williams,jeffreymaxwell@peters.com,Czech Republic,786-949-7035x067,3.34,2024-05-30,Yes,f7e04b1e-c41b-4e70-a276-4813660c3366,inactive,70.1,2024-06-21,f7e04b1e-c41b-4e70-a276-4813660c3366,Raw Materials,4.28,2023-07-22
c86ecb62-84c0-42e5-9cbc-8f6469ec8c8e,"Grimes, Barajas and Lee",Jeremy Mcbride,gyoung@larsen.com,Bolivia,555-605-7052x18799,3.13,2024-10-23,No,e40ee015-7ca3-4bbc-a54a-9c075c2c107b,inactive,91.9,2024-12-08,e40ee015-7ca3-4bbc-a54a-9c075c2c107b,Raw Materials,4.67,2024-06-26
4fa977fc-0b72-46e2-836e-aced47b8595e,Holden-Medina,Billy Brown,ptapia@garcia.com,Thailand,3362871568,4.95,2024-07-22,Yes,76f93385-44f6-4b7a-833c-760cec02fbe5,inactive,73.5,2024-08-10,76f93385-44f6-4b7a-833c-760cec02fbe5,Logistics,1.87,2023-10-30
73491aef-df6a-456a-a0da-fc08701ae861,"Griffin, Brown and Khan",William Brock,michael84@jenkins-kennedy.com,Anguilla,001-936-564-0163x29573,2.49,2025-02-15,No,cd0ad95c-8615-4303-97aa-441c19dcf2a4,inactive,71.6,2025-02-06,cd0ad95c-8615-4303-97aa-441c19dcf2a4,Raw Materials,4.47,2024-10-23
7f8b4f9f-f1e5-4e88-9511-19685ae5afa6,Chavez-Stark,Michele Thomas,ghall@nixon-schroeder.com,Russian Federation,5295158542,3.54,2023-09-27,No,ef6c64b1-c0b3-4374-9f26-b776a055298d,inactive,81.4,2025-01-28,ef6c64b1-c0b3-4374-9f26-b776a055298d,Manufacturing,4.84,2024-10-06
fe1f4ee7-dac2-465c-a03b-fb9017290ea5,"Watson, Pierce and Sims",David Reynolds,djohnson@evans.info,Russian Federation,362-815-9584x174,1.12,2023-07-08,No,6bc475b6-f310-461d-ba3e-a7161d199860,active,63.0,2024-12-17,6bc475b6-f310-461d-ba3e-a7161d199860,Logistics,3.05,2024-07-13
f2c416f1-035c-4a0b-9630-033c00c08124,Merritt Inc,Anna Cunningham,brewersherri@perez.com,Papua New Guinea,460.894.8377x4029,2.91,2023-12-19,Yes,e4c5f25c-043d-40e7-8a54-9fd862b975b9,pending,71.1,2025-05-14,e4c5f25c-043d-40e7-8a54-9fd862b975b9,Manufacturing,2.66,2025-05-06
f899945f-3dca-4875-bf36-3203a30d5097,Townsend Inc,Jessica Farrell,tanya09@brewer.com,Moldova,866.877.1966,4.31,2025-04-18,No,5e997546-4bb9-4cef-a2db-8d22a0b9b3c7,active,92.1,2025-03-26,5e997546-4bb9-4cef-a2db-8d22a0b9b3c7,Logistics,3.93,2025-01-29
503e19e9-ff54-4b60-a3b9-89fa0062050e,"Long, Allen and Thompson",Amanda Leon,dennishale@adams.net,Armenia,237-368-3675,1.52,2024-05-03,Yes,ba58132e-4d6d-4a14-8ea2-3f315b465a12,active,60.1,2025-03-22,ba58132e-4d6d-4a14-8ea2-3f315b465a12,Logistics,3.47,2025-01-20
53d05823-1279-4646-9d40-ae1a73cc8561,Reid LLC,Barbara Carter,jasonfrank@brown-torres.biz,United States of America,(864)526-0186x372,3.67,2023-07-10,Yes,7d4dbfb4-5e1e-4023-988a-389324e26426,inactive,87.9,2025-01-20,7d4dbfb4-5e1e-4023-988a-389324e26426,Manufacturing,4.65,2024-09-20
5b50f72b-c01c-45b4-8844-78ba95a57efe,"Conway, James and Salazar",Kevin Moore,toddgonzales@cain-evans.com,Anguilla,685.602.5513,3.73,2025-03-29,Yes,76ac5ae6-38f2-4fa7-8aa3-0b018a14c41e,inactive,85.9,2025-01-04,76ac5ae6-38f2-4fa7-8aa3-0b018a14c41e,Manufacturing,4.4,2024-08-18
663a80fd-8ca0-4958-a000-5105417d4986,Taylor-Ferguson,Laura Turner,suejones@hill-simon.com,Holy See (Vatican City State),+1-974-793-2511x49788,4.9,2023-10-26,No,07b5c69a-4a13-4e29-af61-27a828479019,inactive,65.9,2024-09-17,07b5c69a-4a13-4e29-af61-27a828479019,Logistics,1.96,2024-01-14
0211597b-b02e-4da7-9ff6-1376224eae65,Smith-Morris,Jon Graham,palmerbrett@brock.net,Lesotho,614.539.1511,2.98,2024-04-03,No,d2eb9dc9-a115-4e59-a53d-7ed8b69a12af,inactive,99.3,2024-11-02,d2eb9dc9-a115-4e59-a53d-7ed8b69a12af,Logistics,4.84,2024-04-16
a19d5b96-2bbb-47e0-a99d-0f7288eca10b,Landry Inc,Mr. Joshua Davis,umccoy@turner-rivera.info,Taiwan,3687026933,4.39,2025-04-10,Yes,f7e1f349-fda5-4b8c-b83f-b3b4a5cf34a9,pending,90.0,2024-12-28,f7e1f349-fda5-4b8c-b83f-b3b4a5cf34a9,Raw Materials,3.13,2024-08-05
32389612-be38-42e3-b4ec-2cea2de06f51,Powell Inc,Anthony Haley,psawyer@dunlap.com,United States Virgin Islands,(824)911-4206,2.33,2023-06-18,No,9de2b1e9-5cd7-4179-8781-7ad185bba977,pending,81.3,2024-08-04,9de2b1e9-5cd7-4179-8781-7ad185bba977,Manufacturing,4.86,2023-10-19
51dbb17f-418f-49ac-934c-9e8650a64568,"Chapman, Thomas and Davis",Jessica Wright,davidfarrell@johnson-esparza.com,Trinidad and Tobago,001-322-220-5620,2.81,2025-02-02,Yes,86b34688-21fe-4bde-b628-5e40b9cfd83f,active,88.2,2025-05-20,86b34688-21fe-4bde-b628-5e40b9cfd83f,Logistics,4.71,2025-05-17
418aeb2e-352e-4768-8217-14981d26b39d,"Parker, Walker and Garcia",Christopher White,hmoses@moore.org,Equatorial Guinea,864-252-3428x64497,4.36,2023-09-26,No,92797a73-cd83-4265-a2ba-902436a06105,inactive,84.3,2024-06-04,92797a73-cd83-4265-a2ba-902436a06105,Logistics,3.88,2023-06-19
6ded13fe-6e17-4778-8312-5afa956a1351,Adams Ltd,Robert Sampson,samuelchavez@wells.com,Panama,001-385-729-7356,1.4,2024-10-07,No,e90173cd-9d15-4d1a-b4f1-c6899a6d4c4b,inactive,87.4,2024-12-30,e90173cd-9d15-4d1a-b4f1-c6899a6d4c4b,Manufacturing,3.36,2024-08-08
f5b680f9-fb59-425b-a236-c6f1ff4daa0c,Watson-Cook,Debra Gallagher,xhorne@brennan.com,Niger,(964)614-7533x69524,1.47,2025-03-28,Yes,ac10ba34-ad4b-47d8-aa91-fa77e9e89728,inactive,91.5,2024-11-27,ac10ba34-ad4b-47d8-aa91-fa77e9e89728,Logistics,1.17,2024-06-04
515a1417-b83c-450d-af2e-6e7364d083d7,"Hall, Clark and Carpenter",Tammy Martinez,julie24@rich.biz,Lithuania,001-824-515-7127,2.74,2024-11-17,No,148eb702-3612-4729-ad7f-073037bab7ec,pending,92.4,2025-01-30,148eb702-3612-4729-ad7f-073037bab7ec,Raw Materials,1.72,2024-10-10
52f074c3-397f-4fd4-ae64-73038c0b9e42,Lewis-Hopkins,Gary Curry,elizabethjohnson@long.com,French Polynesia,001-379-739-9816,3.17,2025-02-09,Yes,1837e8b9-2a3c-4f6b-bcef-0b0b05d9f92f,inactive,97.0,2024-12-25,1837e8b9-2a3c-4f6b-bcef-0b0b05d9f92f,Logistics,4.07,2024-07-30
15534ea0-8006-4969-b243-5fb4ac7edd94,Long PLC,Melissa Davis,andrewdrake@anderson-brown.com,Singapore,001-501-348-9678x08264,1.47,2023-08-27,Yes,d303ad2d-94e7-4902-81ef-83375fc70b58,inactive,66.0,2025-01-23,d303ad2d-94e7-4902-81ef-83375fc70b58,Manufacturing,3.58,2024-09-26
65f28679-4914-434e-baa2-bdc61f5b3f8d,Vargas LLC,Jessica White,mary92@kirby-phillips.biz,Costa Rica,591.872.9940,1.64,2025-01-11,No,5ce0cd25-cc41-40a4-986f-1b20f6c58ec6,active,93.7,2025-03-03,5ce0cd25-cc41-40a4-986f-1b20f6c58ec6,Manufacturing,2.65,2024-12-12
aa39c161-d8b2-4336-8170-c7214323c3c7,Holder Inc,Jason Bartlett,ashley19@hayes-chambers.biz,Pitcairn Islands,+1-833-353-9101,2.52,2023-09-24,No,07a47981-ba3c-480d-af58-c1a0ae51c73d,active,77.4,2024-07-07,07a47981-ba3c-480d-af58-c1a0ae51c73d,Manufacturing,1.06,2023-08-24
070cdacd-923b-4c06-85fa-bf97c907460e,Morales Ltd,Kyle Simon,juarezchristopher@hall.com,Lebanon,+1-367-834-8140x98410,3.34,2024-05-17,Yes,6f34f064-6f97-4be0-a568-49f902fdadd4,inactive,87.4,2025-04-07,6f34f064-6f97-4be0-a568-49f902fdadd4,Manufacturing,3.42,2025-02-22
fe752dea-12eb-4d94-89a6-86a9376d353d,Kerr-Davis,William Lane,ingrambrandon@douglas-livingston.com,Canada,486.361.6801x99034,3.89,2025-04-19,Yes,67a012f9-8625-4527-a63b-d45fbc8767f0,inactive,68.6,2025-01-10,67a012f9-8625-4527-a63b-d45fbc8767f0,Logistics,1.94,2024-08-31
807f690e-4200-4aca-b358-b2ecc50b9ab2,"Michael, Turner and Green",Anthony Flores,colemanheather@joyce.org,Bolivia,986.301.5711,2.33,2023-10-18,No,a56f7bcd-673c-4c9b-896d-4490c475301c,inactive,80.0,2024-11-05,a56f7bcd-673c-4c9b-896d-4490c475301c,Logistics,2.18,2024-04-21
1906de77-b496-40e4-885e-6e15229e898b,"Maldonado, Howe and Montoya",Elizabeth Marshall DVM,tarameyer@davis.net,Kuwait,+1-845-627-1936x7857,2.62,2025-02-09,No,6ae4a14f-7e84-4263-8c33-bad3fd8f3ea8,pending,96.8,2024-11-10,6ae4a14f-7e84-4263-8c33-bad3fd8f3ea8,Raw Materials,2.84,2024-05-01
3d24c1c1-125e-4ce9-9aee-253d30017603,"Kramer, Miller and Hardin",Mr. Brian Odom Jr.,gary21@campbell-williams.com,Belize,735-406-9626x16845,3.74,2025-05-21,No,91784374-d42e-4d39-8c3f-6f87deeee136,pending,82.8,2024-12-19,91784374-d42e-4d39-8c3f-6f87deeee136,Manufacturing,1.92,2024-07-17
7f317011-a7ee-452d-81f6-00272ced976e,"Collins, Jones and Taylor",John Stokes,msilva@austin.com,Japan,(894)989-9300x5195,1.12,2024-02-01,Yes,246f785c-3f22-49a7-adb6-3fb6882a17c8,pending,79.4,2024-12-12,246f785c-3f22-49a7-adb6-3fb6882a17c8,Manufacturing,3.69,2024-07-05
354d1177-66e2-4a94-aac1-76f3a9d51bcf,Cox-Wagner,Sarah Lopez,bryantpeter@hodges.biz,Haiti,6463070014,3.55,2025-01-25,No,16ca77c8-9d9a-4088-b962-7c785bbe74c3,inactive,94.8,2025-04-12,16ca77c8-9d9a-4088-b962-7c785bbe74c3,Logistics,4.11,2025-03-04
60c96560-d183-4f31-bca0-cd72014dd114,"Wong, Woodward and Callahan",Richard Hunt,mcdowelladam@hooper.com,Peru,317-328-2076x238,4.19,2024-02-03,Yes,55bf3923-8719-4839-bb2a-1678003f8c79,active,75.9,2024-07-28,55bf3923-8719-4839-bb2a-1678003f8c79,Raw Materials,4.25,2023-10-05
23d77f97-294d-4e96-a8db-9b01caf13eb1,Thomas and Sons,Justin Campbell,thomas28@howard.org,Nepal,300-341-0847x9135,3.87,2025-04-06,No,6191f9b7-783e-40a7-9b44-a6da2589f611,pending,62.1,2024-07-22,6191f9b7-783e-40a7-9b44-a6da2589f611,Logistics,1.63,2023-09-23
d3778853-079a-4055-aac1-6b4258d6e90d,Lee-Coffey,Tanya Martin,sandrasmith@roberts-bowman.com,Zimbabwe,680.397.8302x8010,3.26,2024-08-19,Yes,90e408a6-5a3b-43ba-9343-debf1a68ea20,pending,77.8,2025-02-23,90e408a6-5a3b-43ba-9343-debf1a68ea20,Raw Materials,3.38,2024-11-28
f1770366-b658-47a0-9de1-7cd3e8f7f4ca,Sanchez-Jones,Peter Buchanan,spearsjose@peters-marsh.com,Saint Martin,+1-728-902-1889x3063,3.76,2025-05-09,No,71179705-ad50-4c97-a854-d3113df497d1,inactive,85.8,2024-09-06,71179705-ad50-4c97-a854-d3113df497d1,Raw Materials,4.93,2023-12-24
f7d348ef-b5da-458c-a479-44b68f2ab4c2,Nunez and Sons,Kevin Wilson,connorholloway@swanson.com,Swaziland,001-669-290-5585x5759,2.43,2024-06-24,No,6a255538-fc5c-460f-ad39-e05292a07688,inactive,80.5,2024-08-13,6a255538-fc5c-460f-ad39-e05292a07688,Raw Materials,2.36,2023-11-05
e5112379-936f-417a-afc3-36b1473bdfcb,"Smith, Barnes and Oconnell",Amber Evans,aprilowen@smith-jones.com,Iceland,967-833-7457x01652,4.19,2023-07-30,Yes,5639a196-9d76-42ce-81d5-f6269a8d39c5,pending,69.9,2025-04-22,5639a196-9d76-42ce-81d5-f6269a8d39c5,Logistics,3.99,2025-03-23
8f654132-a9f4-4e23-ab12-bd633900f29b,Evans PLC,Hunter Reid,james69@martin.com,Gabon,572.650.8423x242,3.54,2024-05-31,Yes,8e6bbcf7-3378-46c4-81d9-587a49fde505,inactive,95.7,2024-12-14,8e6bbcf7-3378-46c4-81d9-587a49fde505,Raw Materials,2.01,2024-07-07
147bf656-461e-4f44-882b-3c90c44c8117,Fletcher-Parker,Gloria Dunlap,uburke@morgan.org,Vanuatu,4627796024,3.08,2024-04-17,Yes,49371332-be7d-4412-89b2-30f35204c1c8,inactive,70.5,2024-10-20,49371332-be7d-4412-89b2-30f35204c1c8,Logistics,1.31,2024-03-21
36804804-c34c-4fdf-bf2a-f7ad3d39b5bb,Sandoval PLC,Megan Carter,sarahcharles@bowman-dorsey.com,Malta,(930)440-2966x2991,2.55,2023-08-03,No,a725a5e2-a99b-4357-8758-91e86f7b99f7,inactive,63.6,2024-10-03,a725a5e2-a99b-4357-8758-91e86f7b99f7,Raw Materials,4.95,2024-02-16
99a93fad-282f-47e5-b386-fc844ba548a8,Calderon Inc,Jason Weaver,rebeccahoward@garza.biz,Netherlands,370.563.2503,4.13,2024-07-24,Yes,8377dc89-0ee6-44f4-b84d-57a513118ab7,pending,73.7,2024-11-17,8377dc89-0ee6-44f4-b84d-57a513118ab7,Manufacturing,4.06,2024-05-15
88197b4c-4d54-4b96-8b8f-743d8007519f,Smith-Hernandez,Michael Williams,dawnlewis@perez.com,Afghanistan,4027956162,1.29,2024-02-22,No,bd033fda-264d-4d0e-8db7-1d95080405dc,inactive,69.2,2025-03-29,bd033fda-264d-4d0e-8db7-1d95080405dc,Logistics,4.84,2025-02-03
b3341bf8-47e0-4cac-ad50-dfe2b7cb05a0,Brown-Singh,Kyle Smith,nriley@perez.com,Saint Lucia,623.716.7781,3.76,2024-02-22,No,bc7e3e70-257f-4598-a985-0f620404ed5e,pending,91.3,2025-03-13,bc7e3e70-257f-4598-a985-0f620404ed5e,Raw Materials,4.75,2025-01-01
d67e7010-49b6-4d1c-bbe1-fa3b70eb6a37,Wallace Ltd,Edward Sherman,ericalyons@mora.info,Luxembourg,(366)750-5276x12092,1.55,2024-05-05,Yes,6152c861-343a-4913-b0a4-cc8d77bdfe70,inactive,66.8,2025-01-22,6152c861-343a-4913-b0a4-cc8d77bdfe70,Raw Materials,1.75,2024-09-24
12fd66db-a984-4f6c-a822-b2cd0e10d045,"Weber, Moore and Sanchez",Jeanette Garrett,ojohnson@chen-harris.com,Burkina Faso,(437)818-5921,1.05,2025-01-10,No,f914cc19-be2f-4645-aed2-4ab438b0c5af,inactive,94.8,2024-07-22,f914cc19-be2f-4645-aed2-4ab438b0c5af,Manufacturing,3.72,2023-09-22
