supplier_id,supplier_name,contact_name,email,country,phone,performance_score,last_audit_date,preferred_supplier
722899a2-b752-4753-a60d-400fc3b1ef08,Rowland Ltd,Kevin Hendricks,helen91@baker.info,Heard Island and McDonald Islands,947.758.3392x0567,2.27,2025-03-28,Yes
673ad8cb-f8e7-458b-b1f9-7ce9d8b304a4,Melton-Marshall,Oscar Cruz,markskristina@fritz-chen.biz,Haiti,8629292310,2.25,2023-09-09,Yes
7f5085e7-058c-4d44-b2a0-2b53565a4a42,Moore-Gallegos,Diamond Lee,kreynolds@costa-brown.com,Bangladesh,779-642-3873x67042,3.83,2024-10-04,No
995fa798-1f31-43fa-9c93-92456dd2c683,Moreno LLC,Renee Shields,annette71@west.com,Cote d'Ivoire,535-574-8595x32593,1.34,2024-05-14,Yes
503eeaf2-04f7-4882-a3fb-8c1d7841b3dd,"Gilmore, Cruz and Hernandez",Joseph Ford,carl63@joseph-cox.com,Lebanon,630.755.9782,2.15,2024-05-11,Yes
894b9f90-e21a-47b9-9ad2-4609506d5518,Holloway Ltd,Thomas Jacobs,jessica38@campbell.com,French Southern Territories,832-440-0615x727,1.54,2024-07-30,Yes
efd8dfa9-1b95-4ae5-9068-01b9c22a899a,Bryant-Gonzalez,Dominique Willis,stephanie10@tran-wood.com,Switzerland,001-268-206-5625x9045,3.87,2024-11-01,No
105a4d40-7f26-42df-a1c2-0510b6b2b13c,Taylor Inc,Teresa Young,teresa51@cooper-jones.biz,Mayotte,4863628137,3.14,2024-11-30,Yes
3d407ee0-3a36-426d-82c0-d1c2de60d544,Newman PLC,Marvin Terry,owilliams@dodson.net,Ghana,266-508-4706x81039,2.94,2023-11-06,No
b3aac060-5971-416a-81d4-bcf67dd0a74b,Perkins LLC,Sandra Sanders,amandaherman@dean.biz,Cayman Islands,694.953.5461,3.21,2023-06-13,No
abfe1fb5-a6c2-4716-b7bd-77509a7650dd,"Carrillo, Harris and Rodriguez",Brian Fitzpatrick,jameshudson@evans.org,Svalbard & Jan Mayen Islands,457-703-9438x0403,2.32,2023-10-20,Yes
b84fe81c-6379-4fa5-b84e-203df2612977,Ellis-Myers,Tammie Castillo,laura31@rodriguez.com,Togo,2407476921,2.61,2023-10-27,Yes
bde9a6a8-6c54-45bf-b88f-897930d7509d,Jones-Butler,Randy Roach,donald73@calhoun.com,Turkmenistan,920.311.3798x4409,4.83,2024-11-07,No
65c51c9a-10ae-4dfc-b729-6854273e54e5,"Bennett, Johnson and Reynolds",Christopher Smith,douglassusan@mckinney-higgins.com,Spain,504-233-7009x687,3.37,2023-12-18,Yes
74cd4a41-5e07-4fb2-9919-be9116a26e58,Stephens-Brooks,Molly Fernandez,jill56@carpenter.info,Guatemala,001-942-978-6561x94255,3.08,2024-11-23,Yes
e3c60f79-2a0e-4060-ae2a-9c01dc9eec0b,Cooper Ltd,Glenn Chen,melissaberry@summers.com,Swaziland,(918)380-8190x48235,2.2,2024-01-15,No
8c6743e1-5f92-49ec-8c02-7d43d622d179,Mills-Weiss,Gregory Russell,perezdawn@flowers.com,Uganda,217.221.4364x38130,4.4,2023-12-25,No
c6ac61e7-d3e1-4d83-af8a-f5db3503ae05,"Jones, King and Tapia",Hunter Powell,matthew53@patterson-lawrence.info,North Macedonia,+1-390-870-7550x476,3.48,2024-10-07,Yes
f2f9ade1-59de-4c39-a171-582b9ec78199,"Henry, Johnson and Johnson",Dr. John Stephens,sanchezmaria@nielsen.com,Netherlands,205.948.7396x1029,1.54,2023-07-12,No
b2772e31-4655-4f9a-b692-f6812e654dcc,"Price, Buckley and Valdez",Kevin Wolfe,cthompson@nash-williams.org,Greenland,(412)513-7730x62604,4.2,2024-01-26,Yes
7e4c410b-d875-44bf-9564-d4c1aedb4262,Reeves Ltd,Audrey Martin,joypotts@johnson.biz,Angola,001-385-381-6704x686,4.19,2023-07-25,No
5b8e76fd-aa29-4e4c-b2db-83c8e0b641d0,Morales-Calhoun,Sheri Martinez,christopherlopez@griffin.com,Moldova,671-429-6180x332,3.5,2024-11-18,No
0f5bc40c-5f32-4f6d-82dd-95c264058e04,"French, Rodriguez and Wade",Alexa Beard,luissanchez@solis-lopez.info,Lesotho,931.326.8812x2821,2.91,2024-07-09,Yes
69dbb362-c0df-4921-a07f-33853f3fd62f,"Ward, Perez and Baker",Jeffrey Harrell,qjohnson@galvan.com,San Marino,(679)986-2398,2.17,2024-12-08,No
6ad5401e-07e9-4b0b-998d-eba36ec8261b,Hoffman Ltd,Brianna Davidson,joshua47@roman.net,Netherlands,347-987-6989x99275,4.37,2025-05-04,No
a1a131b4-9dca-4488-8459-f41e8861972e,King LLC,Shelly Wheeler,lawrencebullock@knight.com,Congo,786-544-9639x24358,2.31,2024-12-26,Yes
1e018646-2c64-473d-8526-1ad494ed8114,"Sharp, Carter and Wright",Madeline Rogers,zbrooks@love-randolph.info,Mauritania,924-991-4168x60134,3.15,2025-04-05,No
46ef7aaa-d237-4d22-9565-bc2f8cf70470,"Bradley, Gonzalez and Williams",William Larson,ukim@taylor.com,Senegal,3018418842,4.55,2023-10-19,No
0f5449d1-910a-4ebf-a909-3889e42cfe33,Rodriguez PLC,Diane Allen,christineduncan@reilly-gomez.com,Canada,2894532638,3.22,2023-07-28,No
f95db36f-fa8a-47d6-9d37-c5a6bd8e880c,Pacheco-Martinez,Jason Allen,patricialowery@rodriguez-allen.com,Jordan,001-996-973-3116,1.3,2023-09-09,No
9d741bb0-d9c0-476f-a26c-fccce35bba6d,Johnson-Hubbard,Michael Kim,marc78@hughes.com,Romania,896-626-3355,4.41,2023-11-20,Yes
61233eea-3b1b-4755-a600-fd684a69ed38,"Rich, Yu and Parks",Maria Brown,pricemichael@smith-graham.info,United States of America,(516)245-3454x72239,3.09,2025-05-07,Yes
3a843b35-c2bd-4805-8c48-52175d549496,Mann and Sons,Michael Williams,foxjonathan@carter.com,Trinidad and Tobago,(236)442-8131,1.19,2023-12-19,Yes
e5199bd9-6c5b-47b6-b127-f7bd78623252,Young and Sons,Angela Mejia,lisa28@maxwell.com,Saint Kitts and Nevis,(228)223-0524,2.14,2024-03-05,Yes
27e9add3-7814-4492-8c60-4d992ac09858,Allen PLC,Laura Ramirez,spencermckinney@wright.com,Honduras,(804)978-7688,1.42,2025-04-25,Yes
c950824d-5a9b-441d-8508-2f78f17b25ef,"Ray, Monroe and Sullivan",Timothy Jackson,cmartinez@jones.com,Brazil,+1-866-464-5057x303,4.13,2024-04-15,No
bfcd3af7-c23d-4884-8a5f-ccf297266a28,Banks LLC,Charles Lester,zking@marquez-watson.com,Kyrgyz Republic,(760)932-1450,4.54,2025-03-17,Yes
6ef22516-df42-4a29-a747-520fe3157b34,George LLC,Kristen Williams,vjones@collins.com,Algeria,728-240-0838,1.25,2024-04-14,Yes
75d5a115-9ce8-4890-8c6b-3a6e5583b4db,Howell-Mitchell,Jose Martinez,bblake@johnson.org,Madagascar,326-857-4223,1.51,2023-12-10,No
4d8b876a-0b44-46b2-8ab9-694f38617ce9,Mckay and Sons,Cory Lloyd,ronaldcarroll@smith.com,Togo,3479137271,1.41,2025-01-05,No
fabdc4aa-ba59-46c5-9de6-7f2c57bd9ee6,Jefferson-Sosa,Justin Small,crystal58@contreras.org,Mali,+1-249-633-0674x58476,2.08,2024-12-29,No
25e17dad-d2f6-4f9d-9b43-5fdc41f4d834,"Walker, Logan and Gilmore",Taylor Howe,robert66@rivera.info,Yemen,+1-615-506-6626x70551,1.97,2024-05-12,Yes
f5517659-ed86-40c9-bdea-9676ff6fb946,Chapman-Sullivan,Donna Bishop,matthewharper@bennett.com,Canada,+1-267-412-0072,4.32,2023-12-22,Yes
af878674-adc1-42f7-9de4-70f7d7f4d848,"Howard, Armstrong and Williams",Erin Williams,mcneilchristina@clarke.info,Botswana,694-498-1942x179,4.07,2024-09-04,No
7f151663-189b-4535-83cf-ed3bb32f7256,"Walker, Campbell and Long",Christopher Kennedy,ghoward@carter-thornton.biz,Italy,345.233.7220,2.89,2024-07-25,No
ff8bb891-1b90-4e3f-a5ce-5ac51e22c6b2,Martinez-Sharp,Gary Flores,jennifergraham@spears.net,Saint Lucia,001-743-370-5263,1.55,2023-06-27,Yes
408eff3d-cdba-4621-9a62-a307d753ba99,Lopez-Jimenez,Jennifer Fletcher,shannon56@edwards.com,Albania,(546)917-5202,2.72,2025-04-21,Yes
2e361846-b885-4367-b3c7-024de84543c7,Johnson-Smith,Grant Mendez,aaron78@clark.net,Falkland Islands (Malvinas),968.299.9360x79848,1.49,2023-12-16,Yes
a085df47-96dd-4159-a847-31030496122f,Wells Group,Suzanne Lynch,sandradavenport@cole.com,Svalbard & Jan Mayen Islands,594.964.0830,2.83,2023-11-13,No
f5694392-0c3a-4ed8-ae15-2f7100937ba0,Lang LLC,Stephanie Case,shawstephanie@french.info,Mozambique,488.541.3685,4.75,2023-06-02,Yes
a5978064-542a-465f-9465-b4666df3be7a,Potts Inc,Timothy Simon,dianepowers@martin-simmons.com,Guyana,244-588-1121,3.65,2023-07-10,No
f1c1d53b-c229-4415-8b5f-8951c534f723,Sanford-Wilson,Bryan Miranda,edixon@mendez.com,Guinea,(463)484-0911,3.52,2024-01-28,Yes
88e941fd-b085-4679-90b2-1f9885a7797f,Mendoza Ltd,Gerald Price,ggarcia@lewis-lee.info,Singapore,001-513-278-7655,4.83,2023-06-18,Yes
5afce6a6-9229-43f1-80f3-e86630260bb1,Huerta LLC,Jennifer Monroe,michelle12@wheeler.com,Nauru,(777)588-5190,1.09,2024-01-06,Yes
09f7e468-4b1f-4028-acf6-c879d27960a4,Brown LLC,Yvette Dominguez,rkidd@atkinson-zavala.net,Haiti,474-346-0045,1.87,2025-02-16,No
997bd7bb-9a58-431a-8663-686eee70e803,Cox Inc,Patricia Flores,whitejason@hall.com,Tajikistan,001-888-318-9848x41604,3.9,2024-09-14,No
230b5490-0d53-4045-bdb8-5b9744e05787,Davis PLC,Steven Williams,richard14@garza.com,Belgium,622-591-0732x28360,2.85,2024-05-17,No
360496b6-6e02-4590-8f32-fb393ce7c807,"Estrada, Lee and Rose",Jared Garza,joseph91@fisher.com,Iraq,001-434-229-2913,3.07,2023-11-07,No
bb335cf7-0beb-41de-beb0-77223fffbc75,Sutton and Sons,Destiny Rodriguez,pearsonjennifer@smith.com,Cameroon,001-715-556-6847x3236,4.86,2025-02-16,No
3e2613ab-a98c-49cf-b25f-3382dbad54e6,Burns-Hill,Aaron Ford,harringtonmartha@ellis.com,Cambodia,942-560-7819x7543,3.57,2024-10-07,No
f6a878cc-7a11-4f76-96e7-5f73468ebdf8,Nelson-Castillo,Casey Norman,jcruz@may.com,Mali,614-584-6019x134,3.7,2024-11-26,No
db18fefb-8e53-4765-ae6e-5ef6ab1f5666,"Andrews, Middleton and Weeks",Vanessa Smith,murphyhannah@barnes.com,Botswana,001-846-944-9369x9951,1.7,2024-08-21,Yes
0bb9c606-5320-46af-beb0-b8d1e3e7e32d,Kelly-Blake,Katherine Jordan,norrisdakota@hall.com,Lao People's Democratic Republic,(281)818-7233x35104,1.72,2023-08-18,No
e3ca0915-96b0-456c-a49c-e87c47c9021f,Orozco-Davis,Lisa Davis,kylie83@alvarez.net,Chad,+1-807-736-5118x93940,4.62,2025-04-05,Yes
b2290f1c-8e68-40c1-b3cd-9709c0da1043,Johnson Inc,Ms. Mary Lee,jimwilliams@gonzalez.com,Bulgaria,470-373-9201x3546,3.54,2025-01-21,Yes
01f39146-60ca-40ea-b946-5f6628b8bcc2,Brooks PLC,Ryan Fisher,duranjason@perry.com,Reunion,(448)588-9957,3.47,2025-04-19,Yes
d6315151-9c67-4338-ac11-0a436cc55999,Ramirez-Green,Nicholas Ingram,gonzalezkenneth@marshall.com,United Arab Emirates,2384187692,2.83,2024-06-20,Yes
3d9049bb-205d-4635-8c87-858c3b5745df,Romero PLC,Angela Ryan,morganamanda@green-dunn.com,Aruba,(773)923-1829x71681,1.37,2023-09-20,Yes
56724b4c-d8e3-4b62-be24-fcd446bc55db,Johnson Inc,Patricia Vazquez,millerfrederick@morton.com,Liberia,778-850-9025,4.29,2024-09-25,Yes
a54680ad-8107-45f3-aa0c-e0e1cb70c67b,Goodwin-Green,Robert Burke,hmitchell@hernandez.net,Nigeria,2562708670,4.79,2023-05-25,Yes
60bdc662-3ee0-4bb3-a2c3-50af42e397d9,Fields-Davis,Denise Hernandez,phart@hernandez-adams.com,Gibraltar,(805)542-9608x070,1.68,2023-11-14,Yes
8eea487f-9d3c-49ca-9b24-7ea29a2363fe,Montgomery-Buchanan,Marcus Fields,davidbrown@hebert.com,Syrian Arab Republic,818.580.4428x77383,1.8,2024-06-12,Yes
3e0299f6-448e-4117-a653-4f79106d2d9c,Nunez and Sons,Lisa Phillips,aimeebrewer@cross.com,Turkmenistan,(825)486-3144x17064,3.94,2024-02-06,Yes
4a658a7d-c1f5-4014-9fa8-81b0c0133339,Lopez and Sons,Jackie Stephens,kellychung@johnson.biz,Somalia,448-698-8031x538,3.02,2024-01-20,No
9c2f3381-7736-4b28-a25e-75c8f8f431f9,"Brown, Watts and Johnson",Amy Farrell,jamesrobinson@lee-fox.org,Germany,001-316-232-1119x787,4.55,2024-08-08,Yes
17673700-97e3-4b40-bdb8-7d1532d8aff9,"Shelton, Vasquez and Taylor",Yvonne Williams,ubond@huber.net,Luxembourg,001-256-317-8688x00230,1.79,2024-01-22,Yes
20be8394-8cbb-4a01-9cac-fd9f6a3eed4f,"Warren, Smith and Barker",Mark Jimenez,mackenzie91@velez.com,India,(695)320-1491x189,3.59,2024-06-20,No
87a6c63c-65a1-4e9c-bb39-b8aa39d0eb01,Cooper-Johnson,Zachary Lee,shellyobrien@hernandez.com,Italy,214-704-2886,4.03,2024-08-25,No
3cd68ac3-5665-4d0b-8ac2-9f1dc72c3764,Walls-Patterson,Natasha Stone,wilsondavid@mcmillan.com,Mali,956.369.1062,2.79,2024-01-12,No
f3e9d42f-1996-4b40-b67d-9053bec2e40d,Saunders LLC,Heather Roth,ryanrodriguez@boone.com,Nigeria,284.940.1348,2.57,2024-12-13,Yes
7a15422e-3cc7-4dc8-8c66-94ab57b53de2,"Durham, Doyle and Rice",Daniel Brewer,brownelizabeth@vazquez-smith.com,Madagascar,(499)814-4920x749,4.59,2024-11-25,Yes
f14da3ea-9faf-417e-92a2-319db4c70241,"Fisher, Weber and Morton",Mary Greer,hdavis@thomas-bowers.org,Hungary,+1-593-425-9140x8499,4.54,2025-03-03,No
c7c40854-d6d4-4b06-af59-2f3e1bbd2513,Phillips and Sons,Jessica Elliott,russellholly@kennedy.biz,Uganda,5727348389,2.25,2024-09-23,No
a672d32f-5c9f-4999-a869-839a9a36e49e,Roach PLC,Steven Sherman,maria56@wilson.org,Jordan,808-726-9582x64186,1.21,2024-03-15,No
377533ab-d447-4a01-ac67-f7b712a34b04,Hoffman Group,Ronald Khan,lindsayedwards@hooper-christensen.com,Tajikistan,646.282.3948,1.42,2025-02-05,No
7a798ed4-2a0b-4d9f-b58f-9bddd520aef5,Smith Ltd,Jessica Myers,dbrown@bass.net,Cook Islands,213-695-0016,2.53,2023-07-20,No
db9b318b-12ba-4c10-9b45-caa9a13ea32a,"Morris, Chavez and Ayala",Kelly Wiggins,omay@williams.com,Northern Mariana Islands,440-877-7946x207,4.83,2024-11-30,Yes
98a7e77b-2149-40ed-abe0-70806961a383,Cooper PLC,Nichole Vasquez,dlivingston@cunningham.com,Seychelles,001-440-768-8413x33731,2.03,2024-02-08,Yes
5840f425-33de-4f96-abd6-f0fbee3c8687,Rodriguez-Stephens,Adam Atkinson,erikamiller@smith.com,Sao Tome and Principe,(938)352-7789x56133,3.38,2025-03-04,No
43bcbd12-4e9d-4db6-8bf6-60638b917e2d,"Williams, Ali and Lin",Charles Foster,dudleycody@mitchell-brown.info,Costa Rica,+1-241-467-8127x78221,4.41,2024-09-01,Yes
d2152070-e4ee-41bc-bdd7-e170e0d0807c,"Herrera, White and Fuller",Timothy Barnes,jessica79@hall-simmons.com,Tunisia,+1-731-582-8560,4.2,2024-07-14,No
05ddffbf-bd21-4b7d-b5b3-50ab731bd233,Floyd-Chapman,Jessica Becker,chavezisabel@valencia-crawford.biz,Maldives,001-420-350-6821x22355,1.91,2025-05-17,No
5db4d496-a8d8-4b3d-9f9a-7704adc25f16,Waters PLC,Teresa Mcdaniel MD,jessicamills@jones.com,Greece,001-567-890-8984,3.65,2024-08-20,No
8bf63e19-c889-44e7-89ef-10888ab72eb9,Benton and Sons,Amanda Rivera,beanheather@bates.biz,Saint Helena,+1-348-642-4959x881,2.85,2024-01-31,No
7537fb16-81ed-4eb3-8bb2-7f15a045d9e6,Dominguez Group,Thomas Young,ewest@ryan.com,Anguilla,+1-874-461-9177x987,3.93,2025-02-07,Yes
817c781a-6fbc-4464-aa52-4c6993188472,Higgins-Moore,Erica Ray,cgamble@patel.com,Pitcairn Islands,+1-235-204-0566x9579,3.35,2024-09-25,No
8ab171e0-e657-4d38-8793-acb12afcc87e,Osborne LLC,Debra White,zmurray@taylor.com,Colombia,+1-832-489-4633x8915,2.28,2023-11-29,Yes
53effcdf-ea7e-49ac-ae37-2e39af396095,Patel LLC,Tara Thompson,paul92@shah-walker.com,Guam,695.813.8186x55078,3.17,2025-04-16,No
9c215920-0400-4c5d-930a-542a8f05f94e,Avila-Mejia,Dennis Smith,courtney18@jones.org,Liberia,(303)785-9340,2.65,2023-10-23,Yes
4b2ca54d-5343-4238-9694-c02c4ebd9823,Rodriguez-Carey,Daniel Thompson,lisaalvarez@davis.com,Aruba,4949214105,2.33,2024-02-26,Yes
1f3c4a38-ff62-499a-b2ae-7fce877a71fc,"Vargas, Kennedy and Brown",Bonnie Woods,michael38@grant.com,Vietnam,486-460-5986x78744,3.85,2024-05-17,Yes
fbaff9ca-5658-44d5-829d-03f5567ffe50,"Barry, Ramirez and Chen",Jennifer Cox,kristin94@shaw.org,United States Minor Outlying Islands,416-650-2000,2.45,2024-02-19,No
e0df542d-a5b8-43c2-9619-cf443ac5524f,Jones and Sons,Shawn Ware,lloydmiranda@clark.com,Liberia,6838682144,4.83,2024-02-29,No
7d99e386-b77c-4be6-bebe-e6a69eb5d8d2,Porter Ltd,Courtney Cole DDS,sball@gutierrez.net,Saint Vincent and the Grenadines,001-525-343-1832x812,4.26,2023-08-23,Yes
d756b927-e0f0-4008-a4a9-94d79b48c6fb,"Smith, Torres and Davis",Adam Davis,robertburns@robbins.com,Anguilla,+1-727-968-1722,2.0,2024-04-26,Yes
5cf9d973-f929-4da0-bf30-070d42a5af9b,"Burton, Webb and Gray",Terri Nguyen,dixonkimberly@harmon.com,Saint Lucia,360-982-7172,2.79,2024-10-06,No
b79a0c86-c986-43e4-b161-c88832c52d76,"Robinson, Cunningham and Aguilar",Ryan Johnson,geraldray@browning.com,Zimbabwe,465-591-4388,4.98,2025-03-08,Yes
b3d51708-5d1a-4023-a73f-f5245339eb18,Clarke PLC,Justin Parker,umartinez@ford.com,Sri Lanka,(943)909-5449x7912,2.76,2023-05-24,Yes
11e3d175-70ad-4070-aca0-ed97922fe35d,Brown and Sons,Linda Wolf,nhiggins@zimmerman-roth.com,Mozambique,+1-883-222-0125,1.95,2024-06-26,Yes
0b62192a-e224-4224-89a3-e57e2c5b2eb0,Juarez-Burns,Melissa Owens,nbailey@singh.net,Guinea-Bissau,(638)560-0304,2.84,2025-03-27,Yes
929a3bab-d08e-4441-94fe-9960a5396212,"Flores, Stevens and Reed",Tiffany Wiggins,johnsonedward@jackson.com,Panama,5142374830,2.05,2024-07-17,Yes
35dde534-1528-4855-b858-406cfdff67de,"Watkins, Davis and Ponce",Anthony Hernandez,darrellmoore@bradshaw.com,Austria,491-211-6612,2.38,2023-08-19,No
22d00779-724d-4c00-882b-bc6fb8bf6903,"Cooper, Newton and Rice",David Schaefer,benjaminarmstrong@james-clark.com,Panama,(374)681-2421,1.23,2023-06-08,Yes
a016d50a-6510-4b6f-aedb-d2728ef26cac,"Taylor, Rogers and Smith",Vicki Hernandez,nicholas09@haynes.com,Saint Helena,(910)339-9529x7013,2.11,2023-09-03,No
5be87a2a-ef67-49d2-ac82-3a4130d569ed,"Nguyen, Richardson and Parker",Christy Johnson,beasleykimberly@thomas.com,Jamaica,259-427-3874,4.48,2024-08-02,Yes
b8b75626-b805-4666-b16f-f4f50fbfae31,Reynolds PLC,Darren Martinez,amanda15@green-shields.com,Cyprus,001-940-730-1095x679,3.98,2024-03-27,Yes
109c21df-9f76-4b6f-8eea-155bc96e517f,Ramos-Rhodes,Mrs. Jessica Thompson MD,iskinner@murray-smith.com,Moldova,5183103068,3.88,2024-04-15,Yes
1708f96e-f176-4fbd-8371-14e346b3138a,Martin-Black,Kelly Burnett,seth29@oneill.com,Romania,5712380671,4.35,2024-04-24,Yes
f801a8bf-1467-473a-9507-14a73aac2179,Hess LLC,Joseph Hill,james62@padilla.com,Mongolia,(325)288-5766x94703,2.34,2024-01-21,No
df466896-cdbc-4b08-abc9-fbb3fff03027,Lawson and Sons,Tamara Gonzales,mary66@miller.com,Malta,827.300.0466,4.57,2024-01-05,No
066208b6-96dd-4b80-a078-6e8f54909f0a,Pope Inc,John Mcdonald,benjamin49@stephens.com,Swaziland,001-294-690-5315x204,1.15,2024-09-06,Yes
ede40cf0-7f35-4843-925b-b219991228be,Logan-Rice,Danny Brown MD,ajennings@morrison-brady.com,Isle of Man,(412)737-4077x9433,1.79,2024-04-06,Yes
f78ffd83-b05a-46bf-bca9-eeba35ffdd0c,"Santiago, Larson and Aguilar",Whitney Griffin,joneslynn@martin-jordan.com,Anguilla,870.287.8211,4.45,2025-01-26,No
07059d15-a8c5-440f-aa54-e68fa9274d42,"Pratt, Burton and Davis",Taylor Acevedo,younggabrielle@duncan.org,Kiribati,(211)370-8894,1.25,2025-05-01,Yes
4291b38c-e4e7-47a3-a624-f8eded965f31,Nichols-Martin,Travis Stephenson,ashleyalexander@brooks.com,Sudan,4485067571,3.92,2024-02-24,No
673a0c97-987e-428b-8caf-ae2b15caf379,Duran Ltd,Christopher Macdonald,lacey96@mckee.biz,Mozambique,+1-770-840-9531x41961,2.5,2023-06-24,No
3f843c8f-a46f-47b5-8d45-e921e64b5523,Freeman Ltd,Melissa Grant,jennifer51@carpenter-trevino.biz,Cocos (Keeling) Islands,209-664-9668x3496,1.93,2024-04-18,Yes
71a67925-1094-4b53-a6d5-1dc14ff90831,Hernandez LLC,Charles Zavala,bethany36@daniels-martinez.net,Montserrat,001-934-486-8839x06246,4.34,2025-05-16,Yes
9a18e6bb-71f6-41a8-86f7-3047c0bdbeaf,"Jones, Johnson and Whitaker",Benjamin Lutz,williskatherine@wright.com,Swaziland,461.533.7605,1.21,2023-06-24,No
82d3c040-8e69-44d3-923b-505c4127bbb7,Morales Ltd,Christopher Knox,karen72@martinez-davis.com,Pakistan,9349409661,4.27,2025-03-08,Yes
c5bbff64-10b9-4399-bf5d-96d6ee6d7a27,"Martinez, Green and Medina",Lydia Payne,clinesteven@thomas.biz,Maldives,835-592-6648,1.45,2024-10-14,Yes
9e58f8b6-b24c-4782-a554-f48c94eeda02,"Alexander, Conrad and James",Steven Davis,brianna50@martinez.org,Philippines,(307)953-6051,3.73,2023-07-19,No
3a21356c-0fd6-4618-ba6b-295caec9c199,"Medina, Wise and Aguirre",Ernest Jenkins,craigriley@watson-brown.info,Albania,6094942489,3.01,2023-06-26,Yes
6002ed7b-ffa6-4f21-a057-8624eba67102,"Grimes, Floyd and Yang",Jessica Jimenez,murphyryan@smith.com,Jamaica,(277)858-0974x533,1.3,2023-08-26,Yes
4212173f-5e99-4f0d-8840-42f9db66cc53,Liu-Logan,Cathy Barnes,brian65@franklin.biz,Central African Republic,(912)624-2767,3.52,2024-03-11,No
113cb009-9cff-47c5-90e5-b83bc388fb0e,Johnson-Miller,William Davis,amanda86@smith.com,Botswana,798.967.7823x1299,3.85,2025-04-02,Yes
cd4a3c8e-ee55-4e96-837c-9932e5b32f0b,Griffin-Gamble,Dennis Martin,ujones@calhoun.com,Marshall Islands,737-453-6596x807,4.58,2024-02-16,No
2cc18e4d-8399-4e41-b2af-577d43c527a4,Anderson-Powers,Crystal Nguyen,michael40@lowe.com,Gambia,+1-654-975-2311x2327,3.72,2024-10-02,Yes
fbb8d9fe-d0cb-46e9-bbc2-b67c9eec1868,Hayes Group,Dana Carter,tracyjohnson@ryan.info,Guinea,001-208-801-9630x453,4.55,2024-08-10,No
53332e5d-3ac3-4c05-ba96-a00dcaf6a7d4,"Gardner, Gallegos and Adams",Erin Perez,alexander18@espinoza.info,Lebanon,248.516.5244x45446,3.2,2025-01-11,No
10e29558-b03d-4665-9c93-e629e106ae32,Morrison-Robinson,Kristen Smith,john91@herrera.net,Panama,286-699-9698x829,4.31,2025-05-18,Yes
b3fce44c-942a-4c09-bb32-99df50833557,Monroe Inc,Jerry Taylor,zhall@hensley.net,San Marino,(542)342-3839x7283,5.0,2023-09-10,No
a8d705bf-a564-4e98-bc3e-9ed11cdbd909,"Porter, Myers and Montoya",Lacey Lucero,josephangela@jackson.com,Suriname,802-932-0018,4.56,2024-04-04,No
07a1012a-e8f8-4e43-8b99-69081d575d69,"Skinner, Carlson and Parrish",Megan Espinoza,smithchristopher@lopez-reyes.com,France,2389453198,3.65,2023-12-11,No
db30e078-c435-4ad5-8046-75c7c87533e5,"May, Lee and Parker",Leah Collier,johnsonjames@bryant.com,Afghanistan,(845)896-7150x066,3.53,2023-12-05,Yes
a5b5c511-e7ad-4be2-8356-b6fe12e63e97,Hendricks-Evans,Brandon Pittman,valeriesmith@weaver-garcia.org,Svalbard & Jan Mayen Islands,001-549-870-8905,1.2,2024-03-24,Yes
240d383a-8dd0-44e3-8b50-c34d33ca11ee,Ferguson-Bradley,Caitlin Lawson,riceamber@peters.info,Marshall Islands,+1-979-815-0596x25719,4.76,2023-06-09,No
05b3f116-2062-4446-bc9b-7cd1983e5d3b,Anderson Ltd,Heather Sweeney,omarturner@tran.org,Heard Island and McDonald Islands,(917)955-8517,2.69,2023-12-21,No
2351fc3a-bf79-4cb6-abc4-4f76171827df,Phillips-Guzman,Anne Chambers,juanfranklin@powell.com,Cambodia,+1-375-789-1704x542,4.18,2024-10-01,No
d5c31b18-d55c-41b2-bc71-7adb5f72fe57,Flores PLC,Ryan Thomas,tyler09@hurley.com,Norfolk Island,(435)764-0723x2472,2.32,2025-03-01,No
014b6836-47ad-4c55-899c-b5f3e2aebd53,Davis PLC,Susan Black,haleylove@davis.com,Iceland,+1-350-371-0580,3.33,2024-07-15,Yes
2d916caf-9c44-4194-8043-384af9878ca6,Blackwell-Rodriguez,Angelica Lopez,adkinsbradley@perez-montoya.info,Austria,001-723-200-7169,3.47,2023-05-26,Yes
b35e85f5-e7f2-449d-81a5-1d1f7bdeb381,"Miller, Gordon and Glover",Erin Carter,laurenboyd@watkins-berry.biz,Guatemala,(494)947-1619,2.09,2023-10-17,Yes
15280e7c-89d5-4178-8f99-8da34f942b3e,Winters Ltd,Amanda Cook,michaelhoffman@powell.com,Croatia,001-857-248-3526x8064,3.79,2024-11-17,No
8c46b173-9699-4962-b19a-009f72a35369,Fritz LLC,Tara Gordon,tammy53@morse-salinas.com,Iraq,(280)855-0774,1.34,2024-02-10,Yes
147eeb2d-5a39-44e8-95e7-7e009eb01a8e,Woodward-Moore,Monica Smith,fernandezmathew@rodriguez-snyder.com,Saint Martin,8913311178,3.22,2024-08-04,Yes
541acd27-246f-4c1d-84e3-83ebafca225a,Padilla-Wallace,Michael Thompson,sullivanchristine@edwards.com,Pitcairn Islands,(201)222-7595,2.79,2023-09-15,Yes
b31b58fa-cffd-4e28-8271-a48f6aed2058,Miller Inc,Scott Arias,tammy94@schultz-williamson.com,Kazakhstan,707-217-3279x8059,2.12,2025-03-20,Yes
